Anyo,codigo_barrio,nombre_barrio,area_barrio_m2,codigo_distrito,nombre_distrito,total_viviendas,tasa_extranjeros,parados,poblacion,renta,tamanyo_hogar,incidentes_por_distrito,autonomos,precio_venta_m2,precio_alquiler_m2
2008,72.0,ARAPILES,578229.6215,7,Chamberí,,14.98,,26233.0,,,,,4805.25,
2009,72.0,ARAPILES,578229.6215,7,Chamberí,,15.05,,26166.0,,,,,4683.25,15.18
2010,73.0,TRAFALGAR,611878.1102,7,Chamberí,,16.61,,26145.0,,,,1837.0,4522.0,14.791666666666666
2011,73.0,TRAFALGAR,611878.1102,7,Chamberí,,16.38,,25866.0,,,,1882.0,4331.5,14.541666666666666
2012,73.0,TRAFALGAR,611878.1102,7,Chamberí,,14.49,1514.0,25195.0,,,,1623.0,4000.0,13.95
2013,73.0,TRAFALGAR,611878.1102,7,Chamberí,,14.45,18156.0,25129.0,38017.9177252836,,,1669.0,3707.3333333333335,13.366666666666667
2014,73.0,TRAFALGAR,611878.1102,7,Chamberí,,13.59,15932.0,24578.0,39427.8005748248,,685.0,1879.0,3585.75,13.366666666666667
2015,73.0,TRAFALGAR,611878.1102,7,Chamberí,,12.21,14408.0,24318.0,41126.2198025844,,542.0,1966.0,3700.8333333333335,13.808333333333332
2016,73.0,TRAFALGAR,611878.1102,7,Chamberí,,11.91,13349.0,24517.0,42777.0,,629.0,1882.0,3926.25,15.016666666666666
2017,73.0,TRAFALGAR,611878.1102,7,Chamberí,,11.99,12051.0,24516.0,43792.0,,749.0,2137.0,4416.833333333333,16.091666666666665
2018,73.0,TRAFALGAR,611878.1102,7,Chamberí,,12.44,11075.0,24523.0,46190.0,,355.0,1670.0,5142.0,17.599999999999998
2019,73.0,TRAFALGAR,611878.1102,7,Chamberí,11718.0,13.3,10197.0,24696.0,,2.11,576.0,2293.0,5290.583333333333,18.141666666666666
2020,73.0,TRAFALGAR,611878.1102,7,Chamberí,11859.0,14.32,12708.0,25023.0,,2.11,607.0,2367.0,5356.25,17.7
2021,73.0,TRAFALGAR,611878.1102,7,Chamberí,11704.0,14.72,12833.0,24628.0,,2.1,488.0,2244.0,5319.666666666667,16.45
2022,73.0,TRAFALGAR,611878.1102,7,Chamberí,,15.4,5945.0,24495.0,,,,,5654.9,17.8
2005,73.0,TRAFALGAR,611878.1102,7,Chamberí,,17.01,,27198.0,,,,,,
2006,73.0,TRAFALGAR,611878.1102,7,Chamberí,,18.28,,27169.0,,,,,,
2007,73.0,TRAFALGAR,611878.1102,7,Chamberí,,16.56,,26232.0,,,,,,
2008,73.0,TRAFALGAR,611878.1102,7,Chamberí,,17.1,,26396.0,,,,,4805.25,
2009,73.0,TRAFALGAR,611878.1102,7,Chamberí,,17.16,,26415.0,,,,,4683.25,15.18
2010,74.0,ALMAGRO,937940.695,7,Chamberí,,16.32,,20310.0,,,,2308.0,4522.0,14.791666666666666
2011,74.0,ALMAGRO,937940.695,7,Chamberí,,16.13,,20236.0,,,,2321.0,4331.5,14.541666666666666
2012,74.0,ALMAGRO,937940.695,7,Chamberí,,14.13,783.0,19797.0,,,,1945.0,4000.0,13.95
2013,74.0,ALMAGRO,937940.695,7,Chamberí,,13.69,9309.0,19839.0,65706.4822262821,,,2048.0,3707.3333333333335,13.366666666666667
2014,74.0,ALMAGRO,937940.695,7,Chamberí,,12.93,8782.0,19578.0,69448.6491205254,,685.0,2306.0,3585.75,13.366666666666667
2015,74.0,ALMAGRO,937940.695,7,Chamberí,,12.39,8009.0,19542.0,68786.7092139108,,542.0,2356.0,3700.8333333333335,13.808333333333332
2016,74.0,ALMAGRO,937940.695,7,Chamberí,,12.21,7307.0,19701.0,69963.0,,629.0,2236.0,3926.25,15.016666666666666
2017,74.0,ALMAGRO,937940.695,7,Chamberí,,12.61,6584.0,19698.0,69696.0,,749.0,2418.0,4416.833333333333,16.091666666666665
2018,74.0,ALMAGRO,937940.695,7,Chamberí,,12.81,6141.0,19799.0,68837.0,,355.0,1849.0,5142.0,17.599999999999998
2019,74.0,ALMAGRO,937940.695,7,Chamberí,8080.0,13.52,5782.0,19807.0,,2.45,576.0,2646.0,5290.583333333333,18.141666666666666
2020,74.0,ALMAGRO,937940.695,7,Chamberí,8088.0,13.98,6623.0,19838.0,,2.45,607.0,2658.0,5356.25,17.7
2021,74.0,ALMAGRO,937940.695,7,Chamberí,8011.0,14.61,6987.0,19546.0,,2.44,488.0,2587.0,5319.666666666667,16.45
2022,74.0,ALMAGRO,937940.695,7,Chamberí,,14.87,5429.0,19358.0,,,,,5654.9,17.8
2005,74.0,ALMAGRO,937940.695,7,Chamberí,,14.57,,20571.0,,,,,,
2006,74.0,ALMAGRO,937940.695,7,Chamberí,,15.95,,20725.0,,,,,,
2007,74.0,ALMAGRO,937940.695,7,Chamberí,,15.26,,20189.0,,,,,,
2008,74.0,ALMAGRO,937940.695,7,Chamberí,,15.32,,20277.0,,,,,4805.25,
2009,74.0,ALMAGRO,937940.695,7,Chamberí,,16.0,,20252.0,,,,,4683.25,15.18
2010,75.0,RIOS ROSAS,975419.8536,7,Chamberí,,15.87,,28065.0,,,,1686.0,4522.0,14.791666666666666
2011,75.0,RIOS ROSAS,975419.8536,7,Chamberí,,15.67,,27965.0,,,,1689.0,4331.5,14.541666666666666
2012,75.0,RIOS ROSAS,975419.8536,7,Chamberí,,13.94,1394.0,27702.0,,,,1478.0,4000.0,13.95
2013,75.0,RIOS ROSAS,975419.8536,7,Chamberí,,13.0,16590.0,27629.0,45063.9335431639,,,1551.0,3707.3333333333335,13.366666666666667
2014,75.0,RIOS ROSAS,975419.8536,7,Chamberí,,11.72,15539.0,27096.0,47942.1651331615,,685.0,1711.0,3585.75,13.366666666666667
2015,75.0,RIOS ROSAS,975419.8536,7,Chamberí,,10.54,13477.0,26795.0,47955.2791667397,,542.0,1773.0,3700.8333333333335,13.808333333333332
2016,75.0,RIOS ROSAS,975419.8536,7,Chamberí,,10.36,12096.0,26785.0,49774.0,,629.0,1780.0,3926.25,15.016666666666666
2017,75.0,RIOS ROSAS,975419.8536,7,Chamberí,,10.33,10897.0,26823.0,50373.0,,749.0,1934.0,4416.833333333333,16.091666666666665
2018,75.0,RIOS ROSAS,975419.8536,7,Chamberí,,10.63,10120.0,27049.0,53844.0,,355.0,1504.0,5142.0,17.599999999999998
2019,75.0,RIOS ROSAS,975419.8536,7,Chamberí,12139.0,11.09,9640.0,27382.0,,2.26,576.0,2145.0,5290.583333333333,18.141666666666666
2020,75.0,RIOS ROSAS,975419.8536,7,Chamberí,12221.0,11.67,12171.0,27569.0,,2.26,607.0,2239.0,5356.25,17.7
2021,75.0,RIOS ROSAS,975419.8536,7,Chamberí,12082.0,,11802.0,27216.0,,2.25,488.0,2162.0,5319.666666666667,16.45
2022,75.0,RIOS ROSAS,975419.8536,7,Chamberí,,,7128.0,26901.0,,,,,5654.9,17.8
2005,75.0,RIOS ROSAS,975419.8536,7,Chamberí,,14.9,,28441.0,,,,,,
2006,75.0,RIOS ROSAS,975419.8536,7,Chamberí,,15.99,,28519.0,,,,,,
2007,75.0,RIOS ROSAS,975419.8536,7,Chamberí,,15.01,,27682.0,,,,,,
2008,75.0,RIOS ROSAS,975419.8536,7,Chamberí,,15.55,,27910.0,,,,,4805.25,
2009,75.0,RIOS ROSAS,975419.8536,7,Chamberí,,15.88,,28068.0,,,,,4683.25,15.18
2010,76.0,VALLEHERMOSO,1069239.038,7,Chamberí,,7.76,,20477.0,,,,1001.0,4522.0,14.791666666666666
2011,76.0,VALLEHERMOSO,1069239.038,7,Chamberí,,7.72,,20306.0,,,,1014.0,4331.5,14.541666666666666
2012,76.0,VALLEHERMOSO,1069239.038,7,Chamberí,,7.29,792.0,20233.0,,,,885.0,4000.0,13.95
2013,76.0,VALLEHERMOSO,1069239.038,7,Chamberí,,7.04,9911.0,20013.0,56802.0873146541,,,906.0,3707.3333333333335,13.366666666666667
2014,76.0,VALLEHERMOSO,1069239.038,7,Chamberí,,6.64,9361.0,19875.0,56811.9140532508,,685.0,1028.0,3585.75,13.366666666666667
2015,76.0,VALLEHERMOSO,1069239.038,7,Chamberí,,6.39,8358.0,19780.0,59458.5754002255,,542.0,1039.0,3700.8333333333335,13.808333333333332
2016,76.0,VALLEHERMOSO,1069239.038,7,Chamberí,,6.51,7396.0,19847.0,58449.0,,629.0,1043.0,3926.25,15.016666666666666
2017,76.0,VALLEHERMOSO,1069239.038,7,Chamberí,,6.35,6673.0,19779.0,60074.0,,749.0,1124.0,4416.833333333333,16.091666666666665
2018,76.0,VALLEHERMOSO,1069239.038,7,Chamberí,,6.82,6349.0,20046.0,61470.0,,355.0,777.0,5142.0,17.599999999999998
2019,76.0,VALLEHERMOSO,1069239.038,7,Chamberí,8383.0,7.39,6038.0,20217.0,,2.41,576.0,1262.0,5290.583333333333,18.141666666666666
2020,76.0,VALLEHERMOSO,1069239.038,7,Chamberí,8479.0,7.74,7211.0,20403.0,,2.41,607.0,1351.0,5356.25,17.7
2021,76.0,VALLEHERMOSO,1069239.038,7,Chamberí,8408.0,7.77,7557.0,20069.0,,2.39,488.0,1320.0,5319.666666666667,16.45
2022,76.0,VALLEHERMOSO,1069239.038,7,Chamberí,,7.63,6098.0,19902.0,,,,,5654.9,17.8
2005,76.0,VALLEHERMOSO,1069239.038,7,Chamberí,,6.91,,21322.0,,,,,,
2006,76.0,VALLEHERMOSO,1069239.038,7,Chamberí,,7.6,,21184.0,,,,,,
2007,76.0,VALLEHERMOSO,1069239.038,7,Chamberí,,7.28,,20622.0,,,,,,
2008,76.0,VALLEHERMOSO,1069239.038,7,Chamberí,,7.54,,20531.0,,,,,4805.25,
2009,76.0,VALLEHERMOSO,1069239.038,7,Chamberí,,7.82,,20553.0,,,,,4683.25,15.18
2010,81.0,EL PARDO,187583377.4,8,Fuencarral - El Pardo,,3.78,,3519.0,,,,91.0,3330.833333333333,10.116666666666667
2011,81.0,EL PARDO,187583377.4,8,Fuencarral - El Pardo,,3.87,,3465.0,,,,84.0,3355.6666666666665,10.808333333333335
2012,81.0,EL PARDO,187583377.4,8,Fuencarral - El Pardo,,3.87,187.0,3461.0,,,,73.0,3084.833333333333,10.358333333333333
2013,81.0,EL PARDO,187583377.4,8,Fuencarral - El Pardo,,3.8,2210.0,3474.0,35555.1293173293,,,68.0,2854.75,10.041666666666666
2014,81.0,EL PARDO,187583377.4,8,Fuencarral - El Pardo,,3.42,2156.0,3446.0,36339.5542410374,,775.0,73.0,2750.583333333333,9.941666666666666
2015,81.0,EL PARDO,187583377.4,8,Fuencarral - El Pardo,,3.01,2106.0,3424.0,39061.7270865533,,593.0,77.0,2766.833333333333,10.291666666666666
2016,81.0,EL PARDO,187583377.4,8,Fuencarral - El Pardo,,3.05,1955.0,3375.0,37585.0,,540.0,76.0,2798.0,10.7
2017,81.0,EL PARDO,187583377.4,8,Fuencarral - El Pardo,,2.98,1821.0,3394.0,36745.0,,673.0,89.0,2998.5,11.491666666666667
2018,81.0,EL PARDO,187583377.4,8,Fuencarral - El Pardo,,3.44,1637.0,3456.0,38883.0,,429.0,75.0,3248.833333333333,12.083333333333334
2019,81.0,EL PARDO,187583377.4,8,Fuencarral - El Pardo,1315.0,4.08,1654.0,3454.0,,2.63,762.0,101.0,3439.583333333333,12.383333333333333
2020,81.0,EL PARDO,187583377.4,8,Fuencarral - El Pardo,1320.0,4.18,1867.0,3472.0,,2.63,582.0,99.0,3525.833333333333,12.725
2021,81.0,EL PARDO,187583377.4,8,Fuencarral - El Pardo,1315.0,5.0,1959.0,3443.0,,2.62,447.0,102.0,3527.833333333333,12.141666666666666
2022,81.0,EL PARDO,187583377.4,8,Fuencarral - El Pardo,,4.82,2872.0,3382.0,,,,,3718.9,12.68
2005,81.0,EL PARDO,187583377.4,8,Fuencarral - El Pardo,,1.74,,3908.0,,,,,,
2006,81.0,EL PARDO,187583377.4,8,Fuencarral - El Pardo,,2.64,,3867.0,,,,,,
2007,81.0,EL PARDO,187583377.4,8,Fuencarral - El Pardo,,3.12,,3753.0,,,,,3432.4,
2008,81.0,EL PARDO,187583377.4,8,Fuencarral - El Pardo,,3.17,,3657.0,,,,,3539.25,
2009,81.0,EL PARDO,187583377.4,8,Fuencarral - El Pardo,,4.05,,3583.0,,,,,3358.9166666666665,10.05
2010,82.0,FUENTELARREINA,1382643.627,8,Fuencarral - El Pardo,,9.93,,3233.0,,,,100.0,3330.833333333333,10.116666666666667
2011,82.0,FUENTELARREINA,1382643.627,8,Fuencarral - El Pardo,,10.07,,3207.0,,,,103.0,3355.6666666666665,10.808333333333335
2012,82.0,FUENTELARREINA,1382643.627,8,Fuencarral - El Pardo,,8.95,108.0,3205.0,,,,97.0,3084.833333333333,10.358333333333333
2013,82.0,FUENTELARREINA,1382643.627,8,Fuencarral - El Pardo,,8.0,1156.0,3200.0,83047.4152124646,,,102.0,2854.75,10.041666666666666
2014,82.0,FUENTELARREINA,1382643.627,8,Fuencarral - El Pardo,,8.04,945.0,3232.0,97929.5570328639,,775.0,120.0,2750.583333333333,9.941666666666666
2015,82.0,FUENTELARREINA,1382643.627,8,Fuencarral - El Pardo,,7.7,1076.0,3219.0,98155.7929422895,,593.0,131.0,2766.833333333333,10.291666666666666
2016,82.0,FUENTELARREINA,1382643.627,8,Fuencarral - El Pardo,,7.12,1007.0,3186.0,85127.0,,540.0,123.0,2798.0,10.7
2017,82.0,FUENTELARREINA,1382643.627,8,Fuencarral - El Pardo,,7.48,955.0,3196.0,84239.0,,673.0,137.0,2998.5,11.491666666666667
2018,82.0,FUENTELARREINA,1382643.627,8,Fuencarral - El Pardo,,7.67,760.0,3234.0,90678.0,,429.0,94.0,3248.833333333333,12.083333333333334
2019,82.0,FUENTELARREINA,1382643.627,8,Fuencarral - El Pardo,1114.0,7.44,792.0,3265.0,,2.93,762.0,174.0,3439.583333333333,12.383333333333333
2020,82.0,FUENTELARREINA,1382643.627,8,Fuencarral - El Pardo,1129.0,7.59,986.0,3308.0,,2.93,582.0,178.0,3525.833333333333,12.725
2021,82.0,FUENTELARREINA,1382643.627,8,Fuencarral - El Pardo,1135.0,7.48,891.0,3356.0,,2.96,447.0,183.0,3527.833333333333,12.141666666666666
2022,82.0,FUENTELARREINA,1382643.627,8,Fuencarral - El Pardo,,6.99,39500.0,3346.0,,,,,3718.9,12.68
2005,82.0,FUENTELARREINA,1382643.627,8,Fuencarral - El Pardo,,9.22,,3391.0,,,,,,
2006,82.0,FUENTELARREINA,1382643.627,8,Fuencarral - El Pardo,,10.23,,3334.0,,,,,,
2007,82.0,FUENTELARREINA,1382643.627,8,Fuencarral - El Pardo,,9.64,,3288.0,,,,,3432.4,
2008,82.0,FUENTELARREINA,1382643.627,8,Fuencarral - El Pardo,,10.02,,3254.0,,,,,3539.25,
2009,82.0,FUENTELARREINA,1382643.627,8,Fuencarral - El Pardo,,10.55,,3231.0,,,,,3358.9166666666665,10.05
2010,83.0,PE�AGRANDE,2887271.929,8,Fuencarral - El Pardo,,9.42,,46127.0,,,,1292.0,3330.833333333333,10.116666666666667
2011,83.0,PE�AGRANDE,2887271.929,8,Fuencarral - El Pardo,,9.29,,45795.0,,,,1281.0,3355.6666666666665,10.808333333333335
2012,83.0,PE�AGRANDE,2887271.929,8,Fuencarral - El Pardo,,8.58,2831.0,45262.0,,,,1129.0,3084.833333333333,10.358333333333333
2013,83.0,PE�AGRANDE,2887271.929,8,Fuencarral - El Pardo,,8.11,34747.0,45131.0,39527.2353793355,,,1160.0,2854.75,10.041666666666666
2014,83.0,PE�AGRANDE,2887271.929,8,Fuencarral - El Pardo,,7.38,32434.0,44543.0,44658.686251895,,775.0,1267.0,2750.583333333333,9.941666666666666
2015,83.0,PE�AGRANDE,2887271.929,8,Fuencarral - El Pardo,,6.76,28711.0,44164.0,45508.0580730877,,593.0,1358.0,2766.833333333333,10.291666666666666
2016,83.0,PE�AGRANDE,2887271.929,8,Fuencarral - El Pardo,,6.75,26355.0,44147.0,46484.0,,540.0,1442.0,2798.0,10.7
2017,83.0,PE�AGRANDE,2887271.929,8,Fuencarral - El Pardo,,6.94,24224.0,44262.0,46883.0,,673.0,1533.0,2998.5,11.491666666666667
2018,83.0,PE�AGRANDE,2887271.929,8,Fuencarral - El Pardo,,7.36,22042.0,44412.0,48909.0,,429.0,1383.0,3248.833333333333,12.083333333333334
2019,83.0,PE�AGRANDE,2887271.929,8,Fuencarral - El Pardo,16991.0,7.69,20385.0,44508.0,,2.62,762.0,1753.0,3439.583333333333,12.383333333333333
2020,83.0,PE�AGRANDE,2887271.929,8,Fuencarral - El Pardo,17145.0,8.33,23284.0,44938.0,,2.62,582.0,1795.0,3525.833333333333,12.725
2021,83.0,PE�AGRANDE,2887271.929,8,Fuencarral - El Pardo,17118.0,8.42,23841.0,44383.0,,2.59,447.0,1700.0,3527.833333333333,12.141666666666666
2022,83.0,PE�AGRANDE,2887271.929,8,Fuencarral - El Pardo,,7.85,10263.0,43887.0,,,,,3718.9,12.68
2005,83.0,PE�AGRANDE,2887271.929,8,Fuencarral - El Pardo,,7.4,,46385.0,,,,,,
2006,83.0,PE�AGRANDE,2887271.929,8,Fuencarral - El Pardo,,8.31,,46377.0,,,,,,
2007,83.0,PE�AGRANDE,2887271.929,8,Fuencarral - El Pardo,,8.11,,45521.0,,,,,3432.4,
2008,83.0,PE�AGRANDE,2887271.929,8,Fuencarral - El Pardo,,8.82,,45968.0,,,,,3539.25,
2009,83.0,PE�AGRANDE,2887271.929,8,Fuencarral - El Pardo,,9.32,,46095.0,,,,,3358.9166666666665,10.05
2010,84.0,PILAR,1363211.522,8,Fuencarral - El Pardo,,13.63,,49111.0,,,,1476.0,3330.833333333333,10.116666666666667
2011,84.0,PILAR,1363211.522,8,Fuencarral - El Pardo,,13.38,,48415.0,,,,1490.0,3355.6666666666665,10.808333333333335
2012,84.0,PILAR,1363211.522,8,Fuencarral - El Pardo,,12.44,3103.0,47765.0,,,,1295.0,3084.833333333333,10.358333333333333
2013,84.0,PILAR,1363211.522,8,Fuencarral - El Pardo,,11.7,38304.0,47280.0,32912.2936380902,,,1342.0,2854.75,10.041666666666666
2014,84.0,PILAR,1363211.522,8,Fuencarral - El Pardo,,10.4,35865.0,46324.0,33137.6417320382,,775.0,1449.0,2750.583333333333,9.941666666666666
2015,84.0,PILAR,1363211.522,8,Fuencarral - El Pardo,,9.45,32543.0,45676.0,33746.0138188456,,593.0,1543.0,2766.833333333333,10.291666666666666
2016,84.0,PILAR,1363211.522,8,Fuencarral - El Pardo,,9.49,29670.0,45730.0,34260.0,,540.0,1563.0,2798.0,10.7
2017,84.0,PILAR,1363211.522,8,Fuencarral - El Pardo,,9.8,26446.0,45808.0,34532.0,,673.0,1644.0,2998.5,11.491666666666667
2018,84.0,PILAR,1363211.522,8,Fuencarral - El Pardo,,10.55,23964.0,46094.0,35594.0,,429.0,1158.0,3248.833333333333,12.083333333333334
2019,84.0,PILAR,1363211.522,8,Fuencarral - El Pardo,19542.0,11.43,22946.0,46419.0,,2.38,762.0,1749.0,3439.583333333333,12.383333333333333
2020,84.0,PILAR,1363211.522,8,Fuencarral - El Pardo,19668.0,12.33,26721.0,46855.0,,2.38,582.0,1766.0,3525.833333333333,12.725
2021,84.0,PILAR,1363211.522,8,Fuencarral - El Pardo,19496.0,12.35,27847.0,45970.0,,2.36,447.0,1712.0,3527.833333333333,12.141666666666666
2022,84.0,PILAR,1363211.522,8,Fuencarral - El Pardo,,12.26,9935.0,45354.0,,,,,3718.9,12.68
2005,84.0,PILAR,1363211.522,8,Fuencarral - El Pardo,,11.21,,51220.0,,,,,,
2006,84.0,PILAR,1363211.522,8,Fuencarral - El Pardo,,12.25,,50536.0,,,,,,
2007,84.0,PILAR,1363211.522,8,Fuencarral - El Pardo,,12.11,,50199.0,,,,,3432.4,
2008,84.0,PILAR,1363211.522,8,Fuencarral - El Pardo,,13.26,,50079.0,,,,,3539.25,
2009,84.0,PILAR,1363211.522,8,Fuencarral - El Pardo,,13.68,,49819.0,,,,,3358.9166666666665,10.05
2010,85.0,LA PAZ,2154754.781,8,Fuencarral - El Pardo,,6.42,,36168.0,,,,1020.0,3330.833333333333,10.116666666666667
2011,85.0,LA PAZ,2154754.781,8,Fuencarral - El Pardo,,6.52,,35772.0,,,,1054.0,3355.6666666666665,10.808333333333335
2012,85.0,LA PAZ,2154754.781,8,Fuencarral - El Pardo,,5.91,1747.0,35285.0,,,,900.0,3084.833333333333,10.358333333333333
2013,85.0,LA PAZ,2154754.781,8,Fuencarral - El Pardo,,5.49,21054.0,35011.0,56953.098539335,,,953.0,2854.75,10.041666666666666
2014,85.0,LA PAZ,2154754.781,8,Fuencarral - El Pardo,,5.11,19296.0,34533.0,57508.9458634928,,775.0,1036.0,2750.583333333333,9.941666666666666
2015,85.0,LA PAZ,2154754.781,8,Fuencarral - El Pardo,,4.7,16764.0,34248.0,58457.3752869185,,593.0,1089.0,2766.833333333333,10.291666666666666
2016,85.0,LA PAZ,2154754.781,8,Fuencarral - El Pardo,,4.62,14855.0,33994.0,59243.0,,540.0,1100.0,2798.0,10.7
2017,85.0,LA PAZ,2154754.781,8,Fuencarral - El Pardo,,4.58,13593.0,33803.0,59580.0,,673.0,1147.0,2998.5,11.491666666666667
2018,85.0,LA PAZ,2154754.781,8,Fuencarral - El Pardo,,4.8,11963.0,33783.0,61899.0,,429.0,1057.0,3248.833333333333,12.083333333333334
2019,85.0,LA PAZ,2154754.781,8,Fuencarral - El Pardo,12550.0,5.22,10787.0,33765.0,,2.69,762.0,1257.0,3439.583333333333,12.383333333333333
2020,85.0,LA PAZ,2154754.781,8,Fuencarral - El Pardo,12585.0,5.49,12778.0,33644.0,,2.67,582.0,1268.0,3525.833333333333,12.725
2021,85.0,LA PAZ,2154754.781,8,Fuencarral - El Pardo,12522.0,5.75,12661.0,33005.0,,2.64,447.0,1194.0,3527.833333333333,12.141666666666666
2022,85.0,LA PAZ,2154754.781,8,Fuencarral - El Pardo,,5.29,4250.0,32346.0,,,,,3718.9,12.68
2005,85.0,LA PAZ,2154754.781,8,Fuencarral - El Pardo,,5.35,,37599.0,,,,,,
2006,85.0,LA PAZ,2154754.781,8,Fuencarral - El Pardo,,6.08,,37251.0,,,,,,
2007,85.0,LA PAZ,2154754.781,8,Fuencarral - El Pardo,,5.7,,37153.0,,,,,3432.4,
2008,85.0,LA PAZ,2154754.781,8,Fuencarral - El Pardo,,5.84,,36626.0,,,,,3539.25,
2009,85.0,LA PAZ,2154754.781,8,Fuencarral - El Pardo,,6.18,,36319.0,,,,,3358.9166666666665,10.05
2010,86.0,VALVERDE,8981228.485,8,Fuencarral - El Pardo,,14.72,,51684.0,,,,1437.0,3330.833333333333,10.116666666666667
2011,86.0,VALVERDE,8981228.485,8,Fuencarral - El Pardo,,14.15,,53758.0,,,,1462.0,3355.6666666666665,10.808333333333335
2012,86.0,VALVERDE,8981228.485,8,Fuencarral - El Pardo,,12.65,3614.0,55131.0,,,,1298.0,3084.833333333333,10.358333333333333
2013,86.0,VALVERDE,8981228.485,8,Fuencarral - El Pardo,,11.46,44232.0,56052.0,39314.8635767961,,,1402.0,2854.75,10.041666666666666
2014,86.0,VALVERDE,8981228.485,8,Fuencarral - El Pardo,,10.37,42081.0,56346.0,39880.7449165016,,775.0,1642.0,2750.583333333333,9.941666666666666
2015,86.0,VALVERDE,8981228.485,8,Fuencarral - El Pardo,,9.37,39219.0,57074.0,42537.2500960052,,593.0,1771.0,2766.833333333333,10.291666666666666
2016,86.0,VALVERDE,8981228.485,8,Fuencarral - El Pardo,,9.35,36148.0,58731.0,43898.0,,540.0,1812.0,2798.0,10.7
2017,86.0,VALVERDE,8981228.485,8,Fuencarral - El Pardo,,9.94,33521.0,60011.0,44503.0,,673.0,2005.0,2998.5,11.491666666666667
2018,86.0,VALVERDE,8981228.485,8,Fuencarral - El Pardo,,10.79,31579.0,61941.0,46290.0,,429.0,1655.0,3248.833333333333,12.083333333333334
2019,86.0,VALVERDE,8981228.485,8,Fuencarral - El Pardo,22777.0,11.7,30763.0,63201.0,,2.77,762.0,2370.0,3439.583333333333,12.383333333333333
2020,86.0,VALVERDE,8981228.485,8,Fuencarral - El Pardo,23115.0,12.65,36581.0,64668.0,,2.8,582.0,2479.0,3525.833333333333,12.725
2021,86.0,VALVERDE,8981228.485,8,Fuencarral - El Pardo,22939.0,12.73,38207.0,64042.0,,2.79,447.0,2426.0,3527.833333333333,12.141666666666666
2022,86.0,VALVERDE,8981228.485,8,Fuencarral - El Pardo,,12.6,19525.0,63651.0,,,,,3718.9,12.68
2005,86.0,VALVERDE,8981228.485,8,Fuencarral - El Pardo,,9.88,,34788.0,,,,,,
2006,86.0,VALVERDE,8981228.485,8,Fuencarral - El Pardo,,11.09,,37044.0,,,,,,
2007,86.0,VALVERDE,8981228.485,8,Fuencarral - El Pardo,,11.67,,39707.0,,,,,3432.4,
2008,86.0,VALVERDE,8981228.485,8,Fuencarral - El Pardo,,13.61,,44695.0,,,,,3539.25,
2009,86.0,VALVERDE,8981228.485,8,Fuencarral - El Pardo,,14.71,,48556.0,,,,,3358.9166666666665,10.05
2010,87.0,MIRASIERRA,6992795.517,8,Fuencarral - El Pardo,,8.35,,28798.0,,,,790.0,3330.833333333333,10.116666666666667
2011,87.0,MIRASIERRA,6992795.517,8,Fuencarral - El Pardo,,8.26,,29072.0,,,,813.0,3355.6666666666665,10.808333333333335
2012,87.0,MIRASIERRA,6992795.517,8,Fuencarral - El Pardo,,6.96,1126.0,29041.0,,,,702.0,3084.833333333333,10.358333333333333
2013,87.0,MIRASIERRA,6992795.517,8,Fuencarral - El Pardo,,6.21,13737.0,28939.0,73487.0927797396,,,769.0,2854.75,10.041666666666666
2014,87.0,MIRASIERRA,6992795.517,8,Fuencarral - El Pardo,,5.6,12738.0,28800.0,73749.5049548864,,775.0,897.0,2750.583333333333,9.941666666666666
2015,87.0,MIRASIERRA,6992795.517,8,Fuencarral - El Pardo,,4.82,11733.0,28911.0,78328.1005562156,,593.0,990.0,2766.833333333333,10.291666666666666
2016,87.0,MIRASIERRA,6992795.517,8,Fuencarral - El Pardo,,4.82,11012.0,29519.0,69353.0,,540.0,1031.0,2798.0,10.7
2017,87.0,MIRASIERRA,6992795.517,8,Fuencarral - El Pardo,,4.75,10359.0,30868.0,69838.0,,673.0,1089.0,2998.5,11.491666666666667
2018,87.0,MIRASIERRA,6992795.517,8,Fuencarral - El Pardo,,4.83,10093.0,32058.0,72361.0,,429.0,967.0,3248.833333333333,12.083333333333334
2019,87.0,MIRASIERRA,6992795.517,8,Fuencarral - El Pardo,10568.0,4.92,9961.0,32898.0,,3.11,762.0,1244.0,3439.583333333333,12.383333333333333
2020,87.0,MIRASIERRA,6992795.517,8,Fuencarral - El Pardo,10898.0,5.25,11597.0,34046.0,,3.12,582.0,1320.0,3525.833333333333,12.725
2021,87.0,MIRASIERRA,6992795.517,8,Fuencarral - El Pardo,11038.0,,12639.0,34565.0,,3.13,447.0,1292.0,3527.833333333333,12.141666666666666
2022,87.0,MIRASIERRA,6992795.517,8,Fuencarral - El Pardo,,,12714.0,35240.0,,,,,3718.9,12.68
2005,87.0,MIRASIERRA,6992795.517,8,Fuencarral - El Pardo,,8.04,,27091.0,,,,,,
2006,87.0,MIRASIERRA,6992795.517,8,Fuencarral - El Pardo,,8.45,,27280.0,,,,,,
2007,87.0,MIRASIERRA,6992795.517,8,Fuencarral - El Pardo,,8.1,,27409.0,,,,,3432.4,
2008,87.0,MIRASIERRA,6992795.517,8,Fuencarral - El Pardo,,8.46,,27778.0,,,,,3539.25,
2009,87.0,MIRASIERRA,6992795.517,8,Fuencarral - El Pardo,,8.55,,28450.0,,,,,3358.9166666666665,10.05
